Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Project url,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Affects versions,Fix versions,Fix versions,Components,Components,Components,Components,Components,Due date,Votes,Labels,Labels,Labels,Labels,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Defect),Outward issue link (Defect),Inward issue link (Dependency),Inward issue link (Dependency),Inward issue link (Dependency),Inward issue link (Dependency),Inward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Inward issue link (Discovery - Connected),Outward issue link (Discovery - Connected),Inward issue link (Duplicate),Outward issue link (Duplicate),Inward issue link (Gantt End to Start),Outward issue link (Gantt End to Start),Inward issue link (Issue Split),Outward issue link (Issue Split),Outward issue link (Issue Split),Outward issue link (Issue Split),Inward issue link (Polaris datapoint work item link),Outward issue link (Polaris datapoint work item link),Outward issue link (Polaris datapoint work item link),Inward issue link (Polaris work item link),Outward issue link (Polaris work item link),Outward issue link (Polaris work item link),Inward issue link (Problem/Incident),Outward issue link (Problem/Incident),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Inward issue link (Team Dependency),Inward issue link (Team Dependency),Inward issue link (Team Dependency),Outward issue link (Team Dependency),Outward issue link (Team Dependency),Outward issue link (Team Dependency),Outward issue link (Team Dependency),Inward issue link (Test),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (Accenture Phase 1),Custom field (Affected hardware),Custom field (Affected services),Custom field (Approvals),Custom field (Atlassian project),Custom field (Atlassian project status),Custom field (Backout plan),Custom field (Baseline end date),Custom field (Baseline start date),Custom field (Begin Date),Custom field (Category),Custom field (Change completion date),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Change type),Custom field (Comments),Custom field (Committed Date),Custom field (Confidence),Custom field (Delivery progress),Custom field (Delivery status),Custom field (Dependency Health),Custom field (Designs ready),Custom field (Development),Custom field (Documents),Custom field (ETA),Custom field (Effort),Custom field (End Date),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (Estimated Completion Date),Custom field (Estimated Remaining Story Points),Custom field (Flagged),Custom field (Focus Areas),Custom field (Goals),Custom field (IT Severity),Custom field (Idea archived),Custom field (Idea archived on),Custom field (Idea short description),Custom field (Impact),Custom field (Impact),Custom field (Impact score),Custom field (Impacted Project),Custom field (Implementation plan),Custom field (Insights),Custom field (Investigation reason),Custom field (Is this a security incident?),Custom field (Issue color),Custom field (LOE Estimate),Custom field (Linked items),Custom field (Locked forms),Custom field (Major incident),Custom field (Non-Pointed Estimate),Custom field (Open forms),Custom field (Operational categorization),Custom field (Organizations),Custom field (Original Story Points),Custom field (Pending reason),Custom field (Percent Complete),Custom field (Planned end),Custom field (Planned start),Custom field (Product categorization),Custom field (Project overview key),Custom field (Project overview status),Custom field (Project start),Custom field (Project target),Custom field (Rank),Custom field (Remaining Sprints),Custom field (Remaining Story Points),Custom field (Request Type),Custom field (Request language),Custom field (Request participants),Custom field (Responders),Custom field (Reviewer),Custom field (Reviewer)Id,Custom field (Roadmap),Custom field (Root cause),Satisfaction rating,Custom field (Satisfaction date),Custom field (Security requirements accomplished),Custom field (Sentiment),Custom field (Severity),Custom field (Source),Custom field (Spec ready),Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (T-Shirt Size),Custom field (Target end),Custom field (Target start),Custom field (Task progress),Custom field (Team),Custom field (Test plan),Custom field (Time to approve normal change),Custom field (Time to close after resolution),Custom field (Time to first response),Custom field (Time to resolution),Custom field (Time to review normal change),Custom field (Total forms),Custom field (Urgency),Custom field (Value),Custom field (Vulnerability),Custom field (Work category),Custom field (Workaround),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Parent,Parent key,Parent summary,Status Category,Status Category Changed
Review labels after training process ,PR-1193,39229,Milestone,Completed,PR,Product Roadmap,software,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,,,Major,,,,Desiree Silva,62f58acfe50f2f2a39579be7,Desiree Silva,62f58acfe50f2f2a39579be7,31/Oct/23 3:30 AM,12/Dec/23 4:04 AM,,,,2023Q4,,,,,,,,0,Training,,,,,,,,"*REVIEW LABELS AFTER TRAINING*

We need an option to review the labels assigned during training. We need to be able to filter specific subsets of labels, e.g.

* low/medium/high confidence
* only UNSUPERVISED
* only LABELLED
* LABELLED and low confidence
* UNSUPERVISED and low confidence
* LABELLED label different than PREDICTED label
* UNSUPERVISED label different than PREDICTED label

This review screen needs to be visible only to DeepSee engineers. The client’s SME does not have or need the knowledge of what “UNSUPERVISED” label means etc. The functionality for the client will be implemented as part of [https://deepsee.atlassian.net/browse/RECON-1766|https://deepsee.atlassian.net/browse/RECON-1766|smart-link]

When the label review is done, there should be a way to retrain the model using Single Model Workflow.

More details: [https://lucid.app/lucidchart/621539a8-61ce-4fbe-847c-57b513032c96/edit?viewport_loc=-47%2C114%2C3699%2C2029%2CH6xDPPB.LJ4t&invitationId=inv_ffbeb87c-c34b-42cd-b625-cd38a82457ed|https://lucid.app/lucidchart/621539a8-61ce-4fbe-847c-57b513032c96/edit?viewport_loc=-47%2C114%2C3699%2C2029%2CH6xDPPB.LJ4t&invitationId=inv_ffbeb87c-c34b-42cd-b625-cd38a82457ed|smart-link]

+Dependencies:+

* BE - pull necessary data according to a filter
* UI - present items selected for review to the user
* BE - when the review is done, trigger Single Model Workflow",,Desiree Silva,,,,,62f58acfe50f2f2a39579be7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@241b137,,,,,,,,,,,,,,,,,,,,"{branch={count=1, dataType=branch}, json={""cachedValue"":{""errors"":[],""summary"":{""branch"":{""overall"":{""count"":1,""lastUpdated"":""2023-11-17T09:06:59.000-0700"",""dataType"":""branch""},""byInstanceType"":{""GitHub"":{""count"":1,""name"":""GitHub""}}}}},""isStale"":true}}",,,,,,,,12/Dec/23 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzyq7b:chu4,,,,,,,,,,,,,,,,,,,,,,,12/Dec/23 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38571,PR-1072,Supporting Accenture 1st use case (Real time categorization),Done,12/Dec/23 4:04 AM
Content Maps - Add Apply to All Subgroups option for bulk actions with the term,BACK-248,39223,Story,Waiting for approval,BACK,Back End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Major,,,,Former user,5fcfa3fee8ed8b0069c90e0b,Former user,5fcfa3fee8ed8b0069c90e0b,27/Oct/23 1:46 PM,02/Apr/25 12:13 PM,,,,,,,,,,,,0,BE,,,,,,,,"As a User of Deep Pilot I want to be able to apply an action to a term in all subgroups, so that I could save time when I need to do a bulk actions.

We need “Apply to All Subgroups” when:

* Clear existing annotations 
* Mark as Not Present
* Reset annotation
* Select an annotation that should be the same for all Subgroups",,Former user,,,,,5fcfa3fee8ed8b0069c90e0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@28add5e9,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i00hzx:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,27/Oct/23 1:46 PM
Re-architect Flower to use gRPC Re-Request Transport,CI-491,39221,Story,Canceled,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Jarom Huntsman,6256f917cdc24000704b6536,Jarom Huntsman,6256f917cdc24000704b6536,27/Oct/23 11:12 AM,21/Apr/25 1:16 PM,,,,,,,,,,,,0,,,,,,,,,"Flower was configured to run with gRPC Bi-Directional Streaming. Streams are being terminated by AWS ALBs when the sessions become idle. 

AC:

* Server will need to use re-request argument --grpc-rere
* Client will also need to be configured for the re-request transport. 
* Define a separate Flower Driver.



See recorded demo for additional details. ",,Jarom Huntsman,,,,,6256f917cdc24000704b6536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@19f202f4,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwikl:9b0908u0000eaf0000104,,,,,,,Thomas Bell,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Done,21/Apr/25 1:16 PM
[SPIKE] Hybrid Cloud Networking,CI-22,39219,Story,Canceled,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Minor,,,,Thomas Bell,621fa613c88f1000682e9403,Thomas Bell,621fa613c88f1000682e9403,27/Oct/23 10:44 AM,21/Apr/25 11:15 AM,,,,,,,,,,,,0,infra,,,,,,,,"*Narrative:*

As we leverage services like Azure OCR and deploy across multiple clouds to support different customer use cases across multiple clouds we will need to facilitate routing between multiple clouds in a secure and compliant way. 

We have several options to approach this and will need to research options to include tradeoffs between cost, complexity, and time. 

Here are some link resources as a starting point:

* [https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/connectivity-to-other-providers|https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/connectivity-to-other-providers|smart-link] 
* [https://cloud.google.com/network-connectivity/docs/interconnect/how-to/cci/aws/choose-locations|https://cloud.google.com/network-connectivity/docs/interconnect/how-to/cci/aws/choose-locations|smart-link] 
* [https://developers.cloudflare.com/magic-wan/|https://developers.cloudflare.com/magic-wan/|smart-link] 

*AC:*

* Research connectivity options between clouds
* Identify the tradeoffs for each option
* Based on research document a recommendation in the [decision points section|https://deepsee.atlassian.net/wiki/spaces/IN/pages/1857191949/Decision+Points]
* ",,Thomas Bell,,,,,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@39d0e668,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwikl:9b0908u0000eaf000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Done,21/Apr/25 11:15 AM
[SPIKE] Can we use Open Tofu,CI-21,39218,Story,Canceled,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Minor,,,,Thomas Bell,621fa613c88f1000682e9403,Thomas Bell,621fa613c88f1000682e9403,27/Oct/23 9:59 AM,21/Apr/25 11:15 AM,,,,,,,,,,,,0,infra,,,,,,,,"*Narrative:*

Hashicorp recently changed the licensing [agreement for Terraform|https://github.com/hashicorp/terraform/blob/main/LICENSE] that makes it more restrictive. In response to this the Linux Foundation has forked terraform into [OpenTofu|https://opentofu.org/] which is distributed under the [Mozilla Public 2.0 License|https://github.com/opentofu/opentofu/blob/main/LICENSE]. 

 To mitigate compliance risk  we should investigate using OpenTofu instead of terraform.

*AC:*

* Investigate how difficult it will be to transition to open terraform
** How is it installed?
** Is it compatible with our current Terraform
** Would we need to make any major changes to how we provision our infrastructure to use Open Tofu
* Write any stories needed to complete the transition",,Thomas Bell,,,,,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@65e3ec8f,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwikl:9b0908u0000eaf0000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Done,21/Apr/25 11:15 AM
Create tests for BE Nightly Build in Staging Environment,BACK-323,39213,Task,Canceled,BACK,Back End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Major,,Chithra Geetha Manian,62684d6052310b0068fff396,Chithra Geetha Manian,62684d6052310b0068fff396,Chithra Geetha Manian,62684d6052310b0068fff396,27/Oct/23 9:10 AM,07/Apr/25 8:38 AM,,,,,,,,,,,,0,QA,,,,,,,,,,Chithra Geetha Manian,,,,,62684d6052310b0068fff396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACK-165,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4ea8dc51,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i00hwp:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Done,07/Apr/25 8:38 AM
Add tests for Process Model -Testing Suite test cases,BACK-324,39210,Task,Canceled,BACK,Back End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Major,,Chithra Geetha Manian,62684d6052310b0068fff396,Chithra Geetha Manian,62684d6052310b0068fff396,Chithra Geetha Manian,62684d6052310b0068fff396,27/Oct/23 8:32 AM,07/Apr/25 8:38 AM,,,,,,,,,,,,0,QA,,,,,,,,,,Chithra Geetha Manian,,,,,62684d6052310b0068fff396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@49746792,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i00hxx:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Done,07/Apr/25 8:38 AM
Add Pod GC for successful workflows in Promethia Workflows,BACK-345,39208,Story,Canceled,BACK,Back End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Major,,Tomasz Morawski,63d955a3010d356379708136,Andrzej Hankus,61b00775ebce470067dd2d2b,Andrzej Hankus,61b00775ebce470067dd2d2b,27/Oct/23 2:28 AM,04/Feb/25 7:41 AM,,,,,,,,,,,,0,,,,,,,,,"*Why do we need this*:

* Currently, we do not garbage collect automatically any workflows in Argo Workflows
* The reason for that was to be able to read logs after the workflow finished.
* We have noticed that the logs are already being saved in DataDog
example : 
[https://app.datadoghq.com/logs?query=kube_namespace%3Aciti host%3Aml-lbl* service%3Amain &cols=host%2Cservice&index=*&messageDisplay=inline&refresh_mode=paused&stream_sort=host%2Casc&viz=stream&from_ts=1698222901035&to_ts=1698241130788&live=false|https://app.datadoghq.com/logs?query=kube_namespace%3Aciti%20host%3Aml-lbl%2A%20service%3Amain%20&cols=host%2Cservice&index=%2A&messageDisplay=inline&refresh_mode=paused&stream_sort=host%2Casc&viz=stream&from_ts=1698222901035&to_ts=1698241130788&live=false]

!image-20231027-083024.png|width=2098,height=1094!

*What we need to do*:

* Check  if we are logging enough from the workflows
* Update the promethium workflows to perform pod GC after a successful run
** Where it is defined in the code → [https://github.com/deepseeai/promethia__workflows/blob/2376234dec38a1dfa39bacaa7444a0a35f8b96bd/promethia_workflows/shared/workflow.py#L49|https://github.com/deepseeai/promethia__workflows/blob/2376234dec38a1dfa39bacaa7444a0a35f8b96bd/promethia_workflows/shared/workflow.py#L49]
** Example usage:
[https://github.com/deepseeai/promethia__workflows/blob/2376234dec38a1dfa39bacaa7444a0a35f8b96bd/promethia_workflows/service_layer/workflows/data_ingestion/workflow.py#L19|https://github.com/deepseeai/promethia__workflows/blob/2376234dec38a1dfa39bacaa7444a0a35f8b96bd/promethia_workflows/service_layer/workflows/data_ingestion/workflow.py#L19]

{code:python}      with Workflow(
        ""data-ingestion"",
        service=workflow_service,
        service_account_name=config.argo_workflows.service_account_name,
        pod_gc=WorkflowGCStrategy.ON_WORKFLOW_SUCCESS
    ) as w:
    
{code}
Or change the default in 
[https://github.com/deepseeai/promethia__workflows/blob/2376234dec38a1dfa39bacaa7444a0a35f8b96bd/promethia_workflows/shared/workflow.py#L49|https://github.com/deepseeai/promethia__workflows/blob/2376234dec38a1dfa39bacaa7444a0a35f8b96bd/promethia_workflows/shared/workflow.py#L49]

{code:python}class Workflow(HeraWorkflow):
    WORKFLOW_NAME_MAX_LENGTH = 16

    def __init__(
        self,
        name: str,
        service: WorkflowService,
        service_account_name: str,
        semaphore: WorkflowSemaphore | None = None,
        pod_gc: WorkflowPodGC | None = WorkflowGCStrategy.ON_WORKFLOW_SUCCESS,
    ):{code}

*What do we stop*:

* When the pod_gc is set
* When we generated new executor from the branch with action ([https://github.com/deepseeai/promethia__workflows/actions/workflows/deploy-python-executor.yaml|https://github.com/deepseeai/promethia__workflows/actions/workflows/deploy-python-executor.yaml]) and updated the tac in executors.yaml
* When the new version of promethia__workflows is deployed and tested in dev
** Runs without failure
** Garbage Collects the successful workflow ( it may take a few minutes )",,Andrzej Hankus,,,,,61b00775ebce470067dd2d2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/Oct/23 2:43 AM;ug:1bc652c2-5f83-412b-8955-042c4cb59b6a;image-20231027-083024.png;https://deepsee.atlassian.net/rest/api/3/attachment/content/28801,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@459c2446,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i00hxp:,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42879,BACK-333,Tech debt,Done,04/Feb/25 7:41 AM
Annotation Box Jumping Around,UI-53,39204,Defect,Canceled,UI,Front End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Major,,,,Delaney Barney,61af8b0bf2415000726b7f0d,Delaney Barney,61af8b0bf2415000726b7f0d,26/Oct/23 1:24 PM,26/Sep/24 8:04 AM,,,,,,,,,,,,0,DCS,UI,,,,,,,"A JPM user recorded the attached behavior where the annotation box was jumping around. We are thinking it has to be a specific screen resolution. Will try to recreate it live with them on a call.

!Recon Issue -Doc.gif|width=1869,height=950!",,Delaney Barney,,,,,61af8b0bf2415000726b7f0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/Oct/23 1:24 PM;ug:0512fa31-6cba-4fb1-a841-6315cbbfdd3e;Recon Issue -Doc.gif;https://deepsee.atlassian.net/rest/api/3/attachment/content/28797,31/May/24 8:00 AM;ug:0512fa31-6cba-4fb1-a841-6315cbbfdd3e;Screenshare - 2024-05-31 9_40_54 AM.mp4;https://deepsee.atlassian.net/rest/api/3/attachment/content/29676,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@31e321e0,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i00hx9:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31/May/24 8:00 AM;61af8b0bf2415000726b7f0d;Managed to get a recreation on this work item in Prod: [https://jpm-prod.deepsee.ai/markets/projects/de65cb29-c7c4-42f2-8402-56b5af3e764f/work-items/97a6de6f-3ad8-499d-bfa8-18568707b200|https://jpm-prod.deepsee.ai/markets/projects/de65cb29-c7c4-42f2-8402-56b5af3e764f/work-items/97a6de6f-3ad8-499d-bfa8-18568707b200]



!Screenshare - 2024-05-31 9_40_54 AM.mp4|width=1920,height=1080,alt=""Screenshare - 2024-05-31 9_40_54 AM.mp4""!",,,,,,,,,,,,,44648,UI-52,UI - Production and Demo Support Q4 2023,Done,26/Sep/24 8:04 AM
Design flow which will allow the user to resolve conflicts between datasets in datasource 👎,BACK-440,39191,Spike,Canceled,BACK,Back End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Minor,Done,,,Andrzej Hankus,61b00775ebce470067dd2d2b,Andrzej Hankus,61b00775ebce470067dd2d2b,26/Oct/23 5:30 AM,08/Apr/25 1:00 PM,,04/Apr/25 2:33 PM,,,,,,,,,02/May/24 12:00 AM,0,DeepRecon-Delights,,,,,,,,"*Why we need that:*

* In case we have multiple datasets for the single data source, and we will train models on each of them ( the small models ), it may happen that during training of the single model ( by Single Model Workflow ) it will recognize, that there are conflicts between datasets ( the same text appeared in both datasets and received different label ).
* We need to allow users to resolve those mentioned conflicts per data source.
** We have an existing flow that allows us to resolve conflicts per a single training dataset, so the pages of the UI already exist. We are missing a place in the UI that will allow the user to navigate to a page that will pull the label challenges per data source
* The API is already implemented.
** To get the challenges for data source, one should use {{source_id}} filter from this endpoint
[https://messages.dev.deepsee.ai/api/v2/docs#/labels/get_list_of_challenge_groups_api_v2_labels_challenge_groups_get|https://messages.dev.deepsee.ai/api/v2/docs#/labels/get_list_of_challenge_groups_api_v2_labels_challenge_groups_get]
Please confirm that with [~accountid:712020:ce0a682b-cdd4-4b0c-bb56-14881add2514] 
* The system will not proceed and will not train a model as long as there are unresolved labelling challenges per data source. [~accountid:633dacf93ac41ebde76e45ab] can give you more information.


Some designs can be found in the FeedbackLoop Lucid 

!image-20231026-111909.png|width=464,height=760!

*Source :* [https://lucid.app/lucidchart/655c08d4-08b5-4b6b-ade5-fe35978428d0/edit?invitationId=inv_d97ff4f0-2835-4370-85d4-8675f4830dc4&page=0_0#|https://lucid.app/lucidchart/655c08d4-08b5-4b6b-ade5-fe35978428d0/edit?invitationId=inv_d97ff4f0-2835-4370-85d4-8675f4830dc4&page=0_0#|smart-link] 

Some open questions:

* How do we want the user to access this functionality? In case of labelling per dataset we show the status “LABELLING REQUIRED“ and the button “START LABELLING“
* What additional endpoints will we need.



*Acceptance criteria:*

* As a result of this, we expect created stories in Jira which will allow the system to support the functionality",,Andrzej Hankus,Anna Kamionowska,Tomasz Morawski,,,61b00775ebce470067dd2d2b,633dacf93ac41ebde76e45ab,63d955a3010d356379708136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/Oct/23 5:30 AM;ug:1bc652c2-5f83-412b-8955-042c4cb59b6a;image-20231026-111909.png;https://deepsee.atlassian.net/rest/api/3/attachment/content/28794,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@209bf616,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwi6q:zzzzzzzzzzzzy1,,,,,,,,,,,,,,,,,,,,,,,18/Apr/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,2023-11-10 08:00:21.478,10013_*:*_1_*:*_1380088603_*|*_10001_*:*_2_*:*_43917627901_*|*_10015_*:*_1_*:*_0,"10/Nov/23 1:00 AM;63d955a3010d356379708136;This way or another it seems we have to add new labelling challenge type in ML and BE.?

*UI:*

1. we can extract resolve categorization conflict view from labelling challenges and create separate flow (visually same as labelling challenges) just for dataset conflict challenges
2. we can keep labelling challenges flow as is and adjust BE so that from FE we can call labelling challenges with dataset conflicts challenges sorted at the beginning. We would then have possibility to navigate to such challenge(s) directly from UI.

I would say 2nd solution is better as it requires less work, is more flexible and adds BE functionality to sort which we can use in future scenarios.","10/Nov/23 5:53 AM;633dacf93ac41ebde76e45ab;In the training phase we have 2 flows:

* Labelling flow 
** runs on DATASET
** the goal is to get labels
** creates various challenges
** there can be several labelling flows - 1 labelling flow run for each dataset
* Model training flow
** runs on DATA SOURCE +when all labelling flows are finished+
** the goal is to get a model
** currently creates only RESOLVE CONFLICT CHALLENGE (there might be more in future)


In the model training flow, ML already creates this RESOLVE CONFLICT challenge type for DATA SOURCE and BE saves them in the database. There is an API to pull those challenges. We are missing a place in UI where the user can click to solve those challenges.

The challenges have to appear in specific order which is controlled by ML. We can’t sort the order of challenges in BE.",,,,,,,,,,,,44822,BACK-329,"BE - 1.2 Smooth categorization training - clustering, classification, incorporating HITL feedback, retraining",Done,04/Apr/25 2:33 PM
[Placeholder] BroadRidge POC Deployment,CI-20,39186,Story,Canceled,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Thomas Bell,621fa613c88f1000682e9403,Thomas Bell,621fa613c88f1000682e9403,25/Oct/23 3:52 PM,31/Oct/24 7:57 AM,,,,,,,,,,,,0,infra,,,,,,,,"*Narrative:*

Our next major POC forthcoming is for [BroadRidge|https://www.broadridge.com/] and we will likely be deploying into their cloud environment on AWS for the POC.  Once we understand more fully the approach that we will be taking to deploy into their infrastructure we will need to deploy relevant Deepsee services.",,Thomas Bell,,,,,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@249a3f5d,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwikl:9b0908u0000eaf000010i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35087,CI-237,Support POC's For Sales Team,Done,31/Oct/24 7:57 AM
